Random waveform, supplied seed
Total number of intervals = 600 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072, 16350, 86891, 104441, 8906, 42175, 51797, 76678, 19630, 100132, 40498, 108559, 23964, 70760, 99567, 107548, 53742, 103931, 60359, 9725, 52014, 40053, 86436, 23983, 66595, 26056, 51764, 40202, 76665, 11133, 80405, 79106, 97258, 36307, 28636, 41620, 75736, 44979, 31478, 37586, 108330, 64301, 11203, 7291, 87477, 77485, 42055, 26865, 94592, 66869, 17835, 55977, 82437, 15775, 87559, 105401, 88752, 94531, 101303, 86640, 84818, 20221, 43599, 52779, 89855, 48532, 107423, 46535, 47535, 49633, 30334, 17207, 106074, 48912, 96483, 39228, 92350, 85084, 81993, 101617, 16730, 71079, 108942, 55406, 42279, 21876, 34140, 42897, 18462, 100375, 41347, 101594, 47486, 73393, 51134, 58201, 71020, 72071, 93446, 28724, 59269, 74624, 52368, 9687, 44165, 6895, 55457, 61164, 108384, 33319, 97895, 39720, 68554, 86849, 30264, 100754, 98098, 86028, 93054, 42348, 29490, 18187, 95113, 8570, 62285, 52582, 34260, 59493, 58208, 93458, 18056, 94134, 37808, 53481, 25666, 108853, 41576, 70282, 45769, 92383, 12100, 67747, 68933, 63242, 72993, 51022, 67069, 24895, 68588, 42706, 49479, 64792, 73879, 31893, 74262, 57246, 91617, 55173, 108633, 15720, 99961, 102613, 57169, 56950, 49938, 5383, 39719, 36653, 69482, 46749, 65109, 46501, 109480, 69433, 58157, 70737, 34617, 77563, 90036, 36689, 46832, 104903, 14153, 21674, 5689, 37781, 15507, 102064, 71340, 79815, 44352, 109562, 86219, 47335, 41962, 45802, 13389, 95780, 87844, 55903, 100902, 70988, 53831, 26948, 32347, 41050, 56197, 94617, 71839, 79082, 107630, 60164, 97878, 63680, 73888, 65499, 96906, 103287, 49664, 32535, 46477, 7459, 74137, 57061, 34213, 7432, 41605, 32998, 61636, 64695, 14063, 91302, 6064, 41354, 19863, 19488, 14040, 19538, 20199, 106657, 92457, 92780, 68203, 81753, 57748, 21027, 49680, 82042, 93691, 45291, 30437, 67422, 69956, 35404, 80225, 105585, 20088, 12672, 15696, 25951, 65007, 10189, 78008, 12678, 15922, 41774, 38788, 34559, 54825, 42697, 12669, 70047, 96137, 92934, 20597, 66597, 59987, 58456, 59958, 98221, 55912)
Average QPS expected = 57644
Timestamp start: 1778616814429
Timestamp end: 1778618614916

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      254.9    76.6    93.8   162.5   181.0   254.8   276.8   289.5   297.4   309.1   320.8   342.4   391.7   526.4  1607.6  14108.3    14063
read      300.9   174.4    86.8   143.4   158.4   261.4   318.2   351.3   376.9   411.8   470.2   628.1   933.6  1372.1  3209.1  90962.3    91302
read      228.0    93.4   101.3   162.4   175.1   224.4   241.3   250.7   257.4   266.5   275.8   294.1   336.2  1027.4  6075.5   6019.3     6064
read      277.0    98.5    86.8   143.4   158.1   277.4   320.0   341.7   357.2   373.9   396.3   429.3   495.4   589.9  2290.1  41536.0    41354
read      265.8    74.8    86.8   156.2   173.7   268.4   294.7   308.7   317.9   329.9   343.5   367.1   416.9   499.6  2383.8  19859.0    19863
read      267.1   113.0    93.8   157.3   175.3   267.9   294.7   309.1   318.4   330.9   344.9   369.4   422.2   510.5  5186.0  19537.7    19488
read      257.9    81.4   101.3   164.0   183.7   257.7   279.9   292.1   300.6   311.4   323.2   344.0   395.0   512.5  3189.3  13930.7    14040
read      267.1    79.9    93.8   157.6   175.4   268.9   295.1   309.5   318.9   331.3   344.8   368.9   421.2   690.4  2405.8  19473.7    19538
read      268.1    66.2    93.8   157.8   176.3   270.1   297.2   312.3   321.9   335.3   349.8   373.1   423.5   497.3   769.0  19992.3    20199
read      353.8   370.0    86.8   154.2   172.3   289.7   345.3   379.1   404.6   439.3   491.1   592.6  2084.8  4115.6  7888.5 106737.7   106657
read      266.3   132.3    86.8   140.5   154.2   247.7   301.4   329.5   348.6   371.0   398.0   437.2   531.8   864.5  4781.4  92415.0    92457
read      268.3   104.9    86.8   142.5   156.7   251.4   303.5   331.3   350.8   373.1   400.6   443.1   542.5   847.4  2622.5  92981.7    92780
read      266.5   117.2    86.8   139.8   153.0   254.7   308.8   334.6   351.8   370.9   394.8   429.4   501.4   682.3  3921.5  68202.0    68203
read      266.3   125.9    86.8   139.8   153.1   250.0   304.8   332.4   351.2   372.2   398.5   436.2   523.7   776.7  3408.9  82109.3    81753
read      276.3   106.3    86.8   139.8   153.3   266.9   319.3   345.4   364.4   386.5   415.1   460.0   546.6   692.9  1356.3  57764.0    57748
read      265.7    83.2    93.8   154.2   171.6   267.6   294.3   308.8   318.4   330.8   344.6   368.8   421.2   602.6  2679.9  21108.0    21027
read      278.4   106.7    86.8   140.7   154.9   273.9   321.8   345.6   363.4   383.7   409.1   450.2   528.4   684.9  3175.7  49813.3    49680
read      295.6   146.8    86.8   143.1   157.8   265.1   324.3   357.9   383.4   417.5   469.7   569.6   779.4  1055.1  2070.1  81973.3    82042
read      269.3   102.1    86.8   142.3   156.7   253.7   306.7   334.3   353.6   374.7   401.7   443.3   534.2   758.5  2030.8  93732.7    93691
read      278.9   105.3    93.8   142.7   157.2   277.1   321.6   343.6   359.9   377.6   400.9   437.6   519.0   750.3  2512.9  45405.0    45291
read      275.1    90.5    93.8   149.2   164.4   277.8   312.3   330.0   342.3   357.8   375.4   403.3   464.4   587.8  1597.0  30554.0    30437
read      280.8   118.6    86.8   138.4   152.0   264.3   320.8   351.2   373.0   400.1   435.5   490.9   601.2   785.6  1654.4  67532.0    67422
read      286.1   141.8    80.4   139.6   153.2   265.9   324.4   356.1   379.5   408.3   448.8   507.8   635.3   840.9  4447.7  69990.0    69956
read      276.6   109.5    93.8   145.8   161.3   278.7   316.0   335.0   347.4   363.8   383.6   414.2   480.6   740.2  2860.9  35316.0    35404
read      296.1   166.6    93.8   142.5   157.1   265.1   324.1   357.7   383.6   418.4   471.3   566.7   771.7  1190.2  6154.9  80664.0    80225
read      268.1   117.7    86.8   143.1   157.7   252.0   301.9   328.7   347.2   369.7   397.2   438.8   539.0   789.9  3306.0 105244.7   105585
read      264.3    72.3    93.8   154.9   172.5   266.3   292.5   306.7   316.2   328.2   342.7   366.6   415.5   506.4  2561.8  20139.3    20088
read      253.9   116.4    93.8   163.9   183.1   252.0   273.3   285.6   293.6   304.1   316.8   338.0   388.4   661.4  4273.1  12541.7    12672
read      256.5    61.0    93.8   159.7   178.0   257.8   281.3   293.8   303.1   313.6   326.6   345.7   393.7   488.3  1217.6  15643.7    15696
read      271.0    87.9    93.8   150.9   167.0   274.1   304.9   319.9   331.7   343.9   361.9   388.2   438.2   536.7  3801.9  25962.0    25951
read      280.1   131.0    86.8   137.9   151.4   263.9   319.5   349.1   370.9   397.2   432.2   486.9   596.2   865.0  3455.1  65170.7    65007
read      243.6    75.4    93.8   164.0   180.5   241.7   262.1   272.5   280.7   290.5   302.5   319.9   368.6   565.2  2033.5  10220.0    10189
read      276.5   120.0    93.8   140.2   153.9   255.9   313.1   342.5   363.5   388.1   421.7   480.5   646.8   848.6  1970.9  77702.0    78008
read      248.6    70.0   101.3   161.8   180.0   247.8   269.1   280.7   289.2   297.8   312.0   332.0   375.9   530.2  2235.3  12660.0    12678
read      259.0    74.0   101.3   159.3   178.0   259.3   283.2   295.4   305.4   316.1   330.9   352.4   403.6   673.6  3291.6  15900.0    15922
read      273.7   106.8    93.8   142.3   156.5   273.1   315.6   337.1   351.8   368.6   390.3   423.0   488.8   597.3  4365.6  41623.7    41774
read      273.6    99.0    93.8   144.0   158.5   275.4   315.3   335.4   348.9   365.5   385.7   415.7   471.8   570.1  3387.4  38664.3    38788
read      274.2   101.9    86.8   145.9   161.0   276.7   313.5   332.0   344.3   360.2   378.6   407.3   469.4   597.6  3032.0  34480.0    34559
read      275.4   103.4    86.8   139.2   152.7   268.0   319.5   345.2   363.8   385.0   411.4   453.2   534.0   645.5  1369.4  54976.0    54825
read      275.2   105.4    86.8   142.6   157.0   274.4   317.1   338.6   353.7   370.9   393.3   426.4   494.7   708.7  2779.8  42808.3    42697
read      258.3   101.7   101.3   171.0   189.1   256.5   277.2   289.2   296.6   307.7   319.3   341.1   388.7   650.2  5394.2  12561.7    12669
read      294.0   139.7    86.8   143.5   158.5   271.7   330.3   363.4   388.8   421.0   464.1   531.8   673.8   839.3  3495.5  69887.7    70047
read      306.6   214.6    93.8   146.6   162.4   266.5   320.6   350.8   372.8   400.0   438.6   528.9  1256.8  2342.8  4518.7  96550.7    96137
read      266.0   115.8    86.8   141.1   155.1   248.5   301.3   329.4   348.8   371.2   398.8   439.7   531.9   771.9  2342.8  93118.3    92934
read      270.7   104.3    93.8   160.9   178.5   271.6   297.6   311.9   320.9   334.1   347.8   371.8   424.8   790.7  4135.8  20706.3    20597
read      283.1   152.3    86.8   139.0   152.7   264.8   321.8   352.7   374.3   401.3   437.1   494.7   614.6   804.8  7695.7  66775.3    66597
read      279.2   116.7    86.8   138.5   152.2   266.8   320.6   348.8   369.6   394.1   426.7   475.5   578.4   745.4  2421.3  60135.0    59987
read      276.1   120.3    86.8   138.2   151.7   265.4   318.6   345.6   365.2   388.0   417.6   462.0   547.9   727.2  3063.5  58410.3    58456
read      278.3   111.7    86.8   138.4   152.0   266.8   320.5   348.2   368.4   392.6   424.8   471.8   570.4   745.1  1422.7  60085.7    59958
read      280.3   132.4    86.8   142.9   157.6   255.0   308.3   338.0   359.7   385.6   421.2   491.1   753.8  1154.3  2105.5  98237.0    98221
read      269.5   116.1    86.8   139.2   152.5   262.6   312.1   335.5   351.2   369.6   393.4   430.4   513.5   737.2  4002.2  55868.7    55912

Total QPS = 57634.6 (103742304 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 25624348347 bytes :   13.6 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.89%,1.99%,100.00%
